"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register"
"OAI-PF-v2-0174","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / bullet 2","bullet","The SAG will make this determination based on:","The associated risks of severe harm, as described in the threat model and where needed, advice of internal or external experts.","Another factor is the associated severe harm risks per the threat model, plus expert advice where needed.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0017","NONE","This includes conducting research, evaluations, monitoring, and forecasting of risks, and synthesizing this work via regular reports to the Safety Advisory Group.","none"
"OAI-PF-v2-0175","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against Malicious Users / Robustness","table_cell","Column: Safeguards Against Malicious Users; Row: Potential claims; Sub: Robustness","Robustness: Malicious users cannot use the model to cause the severe harm because they cannot elicit the necessary capability, such as because the model is modified to refuse to provide assistance to harmful tasks and is robust to jailbreaks that would circumvent those refusals.","A robustness claim asserts malicious users cannot elicit necessary capability due to refusal behavior and jailbreak resistance.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0176","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against Malicious Users / Usage Monitoring","table_cell","Column: Safeguards Against Malicious Users; Row: Potential claims; Sub: Usage Monitoring","Usage Monitoring: If a model does not refuse and provides assistance to harmful tasks, monitors can stop or catch malicious users before they have achieved an unacceptable scale of harm, through a combination of automated and human detection and enforcement within an acceptable time frame.","A usage monitoring claim asserts that detection and enforcement can stop malicious users before harm reaches unacceptable scale, even if the model assists.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0177","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against Malicious Users / Trust-based Access","table_cell","Column: Safeguards Against Malicious Users; Row: Potential claims; Sub: Trust-based Access","Trust-based Access: The actors who gain access to the model are not going to use it in a way that presents an associated risk of severe harm under our threat model.","A trust-based access claim asserts that authorized actors will not misuse the model in a way presenting severe harm risk.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0178","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against a Misaligned Model / Lack of Autonomous Capability","table_cell","Column: Safeguards Against a Misaligned Model; Row: Potential claims; Sub: Lack of Autonomous Capability","Lack of Autonomous Capability: The model is not capable of carrying out tasks autonomously, including the risk of severe harm.","A lack-of-autonomous-capability claim asserts the model cannot autonomously carry out tasks including severe harm.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0179","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against a Misaligned Model / Value Alignment","table_cell","Column: Safeguards Against a Misaligned Model; Row: Potential claims; Sub: Value Alignment","Value Alignment: The model consistently applies human values in novel settings (without any instructions) to avoid taking actions that cause harm, and has shown sufficiently minimal indications of misaligned behaviors like deception or scheming.","A value alignment claim asserts the model consistently applies human values in novel settings and shows minimal deception or scheming.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0180","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against a Misaligned Model / Instruction Alignment","table_cell","Column: Safeguards Against a Misaligned Model; Row: Potential claims; Sub: Instruction Alignment","Instruction Alignment: The model consistently understands and follows user or system instructions, even when vague, and those instructions rule out pathways to causing severe harm.","An instruction alignment claim asserts the model reliably follows instructions, even vague ones, in ways that preclude severe harm pathways.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0181","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against a Misaligned Model / Reliable and Robust System Oversight","table_cell","Column: Safeguards Against a Misaligned Model; Row: Potential claims; Sub: Reliable and Robust System Oversight","Reliable and Robust System Oversight: Effective AI and human oversight of model actions detects and prevents execution of harm or subversion of safeguards.","A system oversight claim asserts effective AI and human oversight detects and prevents harm execution or safeguard subversion.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0182","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / Safeguards Against a Misaligned Model / System Architecture","table_cell","Column: Safeguards Against a Misaligned Model; Row: Potential claims; Sub: System Architecture","System Architecture: The model can't take actions that cause harm because it lacks access to output channels or mechanisms to persist sufficiently to execute the harm, due to system design and restricted permissions.","A system architecture claim asserts the model lacks the output channels or persistence mechanisms needed to execute harm, by design.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0183","OpenAI","OAI-PF-v2","Version 2","2025","Table 3: Types of safeguards","Table 3 / caption","callout","NONE","Table 3: Types of safeguards. See Appendix C.1 and C.2 for additional details.","Caption noting the table describes safeguard types with further detail in Appendix C.1 and C.2.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0184","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / bullet 3","bullet","The SAG will make this determination based on:","The safeguards in place and their effectiveness based on the Safeguards Report.","Another factor is current safeguards and their effectiveness per the Safeguards Report.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0132","NONE","As a result, these mitigations might span increasing compartmentalization, restricting deployment to trusted users, implementing refusals, redacting training data, or alerting distribution partners.","conditional"
"OAI-PF-v2-0185","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / bullet 4","bullet","The SAG will make this determination based on:","The baseline risk from other deployments, based on a review of any non-OpenAI deployments of models which have crossed the capability thresholds and any public evidence of the safeguards applied for those models.","Another factor is baseline risk from other developers' deployments that crossed thresholds and public evidence of their safeguards.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0026","NONE","We recognize other organizations for contributing to action in this space too, for example, via publishing Responsible Scaling Policies, and encourage others in the industry to adopt similar approaches.","aspirational"
"OAI-PF-v2-0186","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","Covered systems that reach High capability must have safeguards that sufficiently minimize the associated risk of severe harm before they are deployed.","Systems reaching High capability must have sufficient safeguards before deployment.","mandatory","High capability","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0011","medium"" or below (deployment); ""high"" or below (development)","Establishing safety baselines. Only models with a post-mitigation score of ""medium"" or below can be deployed, and only models with a post-mitigation score of ""high"" or below can be developed further (as defined in the Tracked Risk Categories below).","conditional"
"OAI-PF-v2-0187","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","Systems that reach Critical capability also require safeguards that sufficiently minimize associated risks during development.","Systems reaching Critical capability also need sufficient safeguards during development, not just deployment.","mandatory","Critical capability","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0011","medium"" or below (deployment); ""high"" or below (development)","Establishing safety baselines. Only models with a post-mitigation score of ""medium"" or below can be deployed, and only models with a post-mitigation score of ""high"" or below can be developed further (as defined in the Tracked Risk Categories below).","conditional"
"OAI-PF-v2-0188","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","Based on this evidence, SAG then has the following decision points:","SAG has several possible decision points based on the evidence.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0217","NONE","The SAG will be responsible for assessing the merits of each case submitted to them.","mandatory"
"OAI-PF-v2-0189","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / decision point 1","numbered","SAG then has the following decision points:","SAG can find that it is confident that the safeguards sufficiently minimize the associated risk of severe harm for the proposed deployment, and recommend deployment.","SAG may find safeguards sufficient and recommend deployment.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0219","NONE","The OpenAI Leadership will make the final decision and be responsible for overseeing any mitigations (with SAG’s assistance, if requested).","mandatory"
"OAI-PF-v2-0190","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / decision point 2","numbered","SAG then has the following decision points:","SAG can request further evaluation of the effectiveness of the safeguards to evaluate if the associated risk of severe harm is sufficiently minimized","SAG may request further evaluation of safeguard effectiveness before determining sufficiency.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0225","NONE","Audits: Scorecard evaluations (and corresponding mitigations) will be audited by qualified, independent third-parties to ensure accurate reporting of results, either by reproducing findings or by reviewing methodology to ensure soundness, at a cadence specified by the SAG and/or upon the request of OpenAI Leadership or the BoD.","mandatory"
"OAI-PF-v2-0191","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2 / decision point 3","numbered","SAG then has the following decision points:","SAG can find the safeguards do not sufficiently minimize the risk of severe harm and recommend potential alternative deployment conditions or additional or more effective safeguards that would sufficiently minimize the risk.","SAG may find safeguards insufficient and recommend alternative conditions or stronger safeguards.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0234","medium","The Preparedness team consults with relevant teams about the recommended mitigations and puts together a final set of suggestions for how to ensure the model is back at “medium” risk, which the SAG agrees with.","none"
"OAI-PF-v2-0192","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","The SAG will strive to recommend further actions that are as targeted and non-disruptive as possible while still mitigating risks of severe harm.","SAG aims to make recommendations that are minimally disruptive while still mitigating severe harm risk.","aspirational","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0198","NONE","The SAG will strive to recommend mitigations that are as targeted and non-disruptive as possible while not compromising safety.","aspirational"
"OAI-PF-v2-0193","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","All of SAG's recommendations will go to OpenAI Leadership for final decision-making in accordance with the decision-making practices outlined in Appendix B.","SAG recommendations go to OpenAI Leadership for final decisions per Appendix B practices.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0219","NONE","The OpenAI Leadership will make the final decision and be responsible for overseeing any mitigations (with SAG’s assistance, if requested).","mandatory"
"OAI-PF-v2-0194","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","We expect to continuously improve our safeguards over time.","OpenAI expects to keep improving safeguards over time.","aspirational","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0195","OpenAI","OAI-PF-v2","Version 2","2025","4.2 Safeguard sufficiency","4.2","paragraph","NONE","If we find reasonable evidence that our safeguards are not working as expected, we will validate the information being received and review the sufficiency of our safeguards.","If evidence suggests safeguards are underperforming, the information will be validated and safeguard sufficiency reviewed.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0196","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3","paragraph","NONE","We recognize that another frontier AI model developer might develop or release a system with High or Critical capability in one of this Framework's Tracked Categories and may do so without instituting comparable safeguards to the ones we have committed to.","OpenAI acknowledges other developers might release High or Critical capability systems without comparable safeguards.","conditional","High or Critical capability","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0026","NONE","We recognize other organizations for contributing to action in this space too, for example, via publishing Responsible Scaling Policies, and encourage others in the industry to adopt similar approaches.","aspirational"
"OAI-PF-v2-0197","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3","paragraph","NONE","Such an action could significantly increase the baseline risk of severe harm being realized in the world, and limit the degree to which we can reduce risk using our safeguards.","Such actions by others could raise baseline severe harm risk and limit how much OpenAI's own safeguards can reduce it.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0198","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3","paragraph","NONE","If we are able to rigorously confirm that such a scenario has occurred, then we could adjust accordingly the level of safeguards that we require in that capability area, but only if:","If such a scenario is rigorously confirmed, OpenAI could adjust required safeguard levels in that area, subject to conditions.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0199","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3 / bullet 1","bullet","we could adjust accordingly the level of safeguards that we require in that capability area, but only if:","we assess that doing so does not meaningfully increase the overall risk of severe harm,","Condition: the adjustment must not meaningfully increase overall severe harm risk.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0200","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3 / bullet 2","bullet","we could adjust accordingly the level of safeguards that we require in that capability area, but only if:","we publicly acknowledge that we are making the adjustment,","Condition: the adjustment must be publicly acknowledged.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0201","OpenAI","OAI-PF-v2","Version 2","2025","4.3 Marginal risk","4.3 / bullet 3","bullet","we could adjust accordingly the level of safeguards that we require in that capability area, but only if:","and, in order to avoid a race to the bottom on safety, we keep our safeguards at a level more protective than the other AI developer, and share information to validate this claim.","Condition: safeguards must remain more protective than the other developer's, with information shared to validate this.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0202","OpenAI","OAI-PF-v2","Version 2","2025","4.4 Increasing safeguards before internal use and further development","4.4","paragraph","NONE","Models that have reached or are forecasted to reach Critical capability in a Tracked Category present severe dangers and should be treated with extreme caution.","Models at or forecast to reach Critical capability present severe dangers requiring extreme caution.","aspirational","Critical capability","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0193","critical","Additionally, to protect against “critical” pre-mitigation risk, we need dependable evidence that the model is sufficiently aligned that it does not initiate “critical”-risk-level tasks unless explicitly instructed to do so.","mandatory"
"OAI-PF-v2-0203","OpenAI","OAI-PF-v2","Version 2","2025","4.4 Increasing safeguards before internal use and further development","4.4","paragraph","NONE","Such models require additional safeguards (safety and security controls) during development, regardless of whether or when they are externally deployed.","Critical-capability models need additional safety and security controls during development, regardless of external deployment timing.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0190","critical","In other words, if we reach (or are forecasted to reach) “critical” pre-mitigation risk along any risk category, we commit to ensuring there are sufficient mitigations in place for that model (by the time we reach that risk level in our capability development, let alone deployment) for the overall post-mitigation risk to be back at most to “high” level.","mandatory"
"OAI-PF-v2-0204","OpenAI","OAI-PF-v2","Version 2","2025","4.4 Increasing safeguards before internal use and further development","4.4","paragraph","NONE","We do not currently possess any models that have Critical levels of capability, and we expect to further update this Preparedness Framework before reaching such a level with any model.","OpenAI currently has no Critical-capability models and expects to update this Framework before any model reaches that level.","aspirational","Critical levels of capability","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0205","OpenAI","OAI-PF-v2","Version 2","2025","4.4 Increasing safeguards before internal use and further development","4.4","paragraph","NONE","Our approach to Critical capabilities will need to be robust to both malicious actors (either internal or external) and model misalignment risks.","The approach to Critical capabilities must address both malicious actor threats (internal or external) and model misalignment risks.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0182","NONE","This is defined as establishing network and compute security controls designed to help prevent the captured risk from being exploited or exfiltrated, as assessed and implemented by the Security team.","none"
"OAI-PF-v2-0206","OpenAI","OAI-PF-v2","Version 2","2025","4.4 Increasing safeguards before internal use and further development","4.4","paragraph","NONE","The SAG retains discretion over when to request deep dive evaluations of models whose scalable evaluations indicate that they may possess or may be nearing critical capability thresholds.","SAG has discretion to request deep dive evaluations for models whose scalable evaluations suggest possible or nearing Critical capability.","conditional","critical capability thresholds","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0215","NONE","Fast-track: In the rare case that a severe risk rapidly develops (e.g., there is a change in our understanding of model safety that requires urgent response), the Preparedness team can request a fast track for the SAG to process the report urgently.","conditional"
"OAI-PF-v2-0207","OpenAI","OAI-PF-v2","Version 2","2025","5 Building trust","5","paragraph","NONE","Effective implementation of the Preparedness Framework requires internal and external accountability, so that the public, governments, and our industry peers can trust in our adherence to this policy.","Effective implementation of the framework depends on internal and external accountability to build trust among the public, governments, and industry.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0194","NONE","We also establish an operational structure to oversee our procedural commitments.","mandatory"
"OAI-PF-v2-0208","OpenAI","OAI-PF-v2","Version 2","2025","5.1 Internal governance","5.1 / bullet 1","bullet","NONE","Clear internal decision-making practices. We have clear roles and responsibilities and decision-making practices as described in Appendix B.","OpenAI states that it has clear roles, responsibilities, and decision-making practices described in Appendix B.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0194","NONE","We also establish an operational structure to oversee our procedural commitments.","mandatory"
"OAI-PF-v2-0209","OpenAI","OAI-PF-v2","Version 2","2025","5.1 Internal governance","5.1 / bullet 2","bullet","NONE","Internal Transparency. We will document relevant reports made to the SAG and of SAG's decision and reasoning.","OpenAI will document reports made to the SAG and SAG's decisions and reasoning.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0223","NONE","Internal visibility: The Preparedness Framework, reports and decisions will be documented and visible to the BoD and within OpenAI (with redactions as needed given internal compartmentalization of research work).","mandatory"
"OAI-PF-v2-0210","OpenAI","OAI-PF-v2","Version 2","2025","5.1 Internal governance","5.1 / bullet 2","bullet","Internal Transparency.","Employees may also request and receive a summary of the testing results and SAG recommendation on capability levels and safeguards (subject to certain limits for highly sensitive information).","Employees can request a summary of testing results and SAG recommendations, subject to limits for sensitive information.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0211","OpenAI","OAI-PF-v2","Version 2","2025","5.1 Internal governance","5.1 / bullet 3","bullet","NONE","Noncompliance. Any employee can raise concerns about potential violations of this policy, or about its implementation, via our Raising Concerns Policy.","Employees may raise concerns about policy violations or implementation through the Raising Concerns Policy.","conditional","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0212","OpenAI","OAI-PF-v2","Version 2","2025","5.1 Internal governance","5.1 / bullet 3","bullet","Noncompliance.","We will track and appropriately investigate any reported or otherwise identified potential instances of noncompliance with this policy, and where reports are substantiated, will take appropriate and proportional corrective action.","OpenAI commits to tracking, investigating, and taking corrective action on substantiated noncompliance reports.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0213","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 1","bullet","NONE","Public disclosures: We will release information about our Preparedness Framework results in order to facilitate public awareness of the state of frontier AI capabilities for major deployments.","OpenAI will publicly release Preparedness Framework results to inform the public about frontier AI capabilities for major deployments.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0214","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 1","bullet","Public disclosures.","This published information will include the scope of testing performed, capability evaluations for each Tracked Category, our reasoning for the deployment decision, and any other context about a model's development or capabilities that was decisive in the decision to deploy.","The published disclosures will cover testing scope, capability evaluations per Tracked Category, deployment reasoning, and other decisive context.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0215","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 1","bullet","Public disclosures.","Additionally, if the model is beyond a High threshold, we will include information about safeguards we have implemented to sufficiently minimize the associated risks.","For models beyond the High threshold, disclosures will also cover safeguards implemented to minimize associated risks.","conditional","High threshold","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0216","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 1","bullet","Public disclosures.","Such disclosures about results and safeguards may be redacted or summarized where necessary, such as to protect intellectual property or safety.","Disclosures may be redacted or summarized where necessary to protect IP or safety.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0223","NONE","Internal visibility: The Preparedness Framework, reports and decisions will be documented and visible to the BoD and within OpenAI (with redactions as needed given internal compartmentalization of research work).","mandatory"
"OAI-PF-v2-0217","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 2","bullet","NONE","Third-party evaluation of tracked model capabilities: If we deem that a deployment warrants deeper testing of Tracked Categories of capability (as described in Section 3.1), for example based on results of Capabilities Report presented to them, then when available and feasible, OpenAI will work with third-parties to independently evaluate models.","If a deployment is judged to need deeper capability testing, OpenAI will work with third parties to independently evaluate models when feasible.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0226","NONE","External access: We will also continue to enable external research and government access for model releases to increase the depth of red-teaming and testing of frontier model capabilities","mandatory"
"OAI-PF-v2-0218","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 3","bullet","NONE","Third-party stress testing of safeguards: If we deem that a deployment warrants third party stress testing of safeguards and if high quality third-party testing is available, we will work with third parties to evaluate safeguards.","If a deployment warrants it and quality testing is available, OpenAI will use third parties to stress-test safeguards.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0225","NONE","Audits: Scorecard evaluations (and corresponding mitigations) will be audited by qualified, independent third-parties to ensure accurate reporting of results, either by reproducing findings or by reviewing methodology to ensure soundness, at a cadence specified by the SAG and/or upon the request of OpenAI Leadership or the BoD.","mandatory"
"OAI-PF-v2-0219","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 3","bullet","Third-party stress testing of safeguards.","We may seek this out in particular for models that are over a High capability threshold.","Third-party stress testing may particularly be sought for models above the High capability threshold.","conditional","High capability threshold","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0225","NONE","Audits: Scorecard evaluations (and corresponding mitigations) will be audited by qualified, independent third-parties to ensure accurate reporting of results, either by reproducing findings or by reviewing methodology to ensure soundness, at a cadence specified by the SAG and/or upon the request of OpenAI Leadership or the BoD.","mandatory"
"OAI-PF-v2-0220","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 4","bullet","NONE","Independent expert opinions for evidence produced to SAG: The SAG may opt to get independent expert opinion on the evidence being produced to SAG.","The SAG may choose to obtain independent expert opinion on evidence prepared for it.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0021","NONE","Creating a cross-functional advisory body. We are creating a Safety Advisory Group (SAG) that brings together expertise from across the company to help OpenAI’s leadership and Board of Directors be best prepared for the safety decisions they need to make.","mandatory"
"OAI-PF-v2-0221","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 4","bullet","Independent expert opinions for evidence produced to SAG.","The purpose of this input is to add independent analysis from individuals or organizations with deep expertise in domains of relevant risks (e.g., biological risk).","The purpose of this expert input is to add independent analysis from domain experts in relevant risk areas.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0021","NONE","Creating a cross-functional advisory body. We are creating a Safety Advisory Group (SAG) that brings together expertise from across the company to help OpenAI’s leadership and Board of Directors be best prepared for the safety decisions they need to make.","mandatory"
"OAI-PF-v2-0222","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 4","bullet","Independent expert opinions for evidence produced to SAG.","If provided, these opinions will form part of the analysis presented to SAG in making its decision on the safety of a deployment.","If provided, expert opinions will be incorporated into the analysis SAG uses to decide on deployment safety.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0017","NONE","This includes conducting research, evaluations, monitoring, and forecasting of risks, and synthesizing this work via regular reports to the Safety Advisory Group.","none"
"OAI-PF-v2-0223","OpenAI","OAI-PF-v2","Version 2","2025","5.2 Transparency and external participation","5.2 / bullet 4","bullet","Independent expert opinions for evidence produced to SAG.","These domain experts may not necessarily be AI experts and their input will form one part of the holistic evidence that SAG reviews.","Domain experts need not be AI specialists, and their input is one component of the broader evidence SAG considers.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0021","NONE","Creating a cross-functional advisory body. We are creating a Safety Advisory Group (SAG) that brings together expertise from across the company to help OpenAI’s leadership and Board of Directors be best prepared for the safety decisions they need to make.","mandatory"
"OAI-PF-v2-0224","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / intro","paragraph","NONE","In this version of the Preparedness Framework, we make a number of updates, designed to reflect what we've learned and update our safety and governance process for the next generations of highly capable models.","This version of the framework updates the safety and governance process to reflect lessons learned and prepare for more capable future models.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0225","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 1","numbered","Key changes include that we:","Clarify the relationship among capabilities, risks and safeguards. In our updated framework, we make clear that we use a holistic process to decide which areas of frontier AI capability to track, and to define threshold levels of those capabilities that are associated with meaningful increases in risk of severe harm.","The update clarifies that a holistic process determines which capability areas to track and defines associated risk thresholds.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0226","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 1","numbered","Clarify the relationship among capabilities, risks and safeguards.","We describe how we develop and maintain threat models that identify these severe risks, and how we evaluate model capabilities and build and test safeguards that sufficiently minimize the associated risks.","The framework describes how threat models are developed, capabilities evaluated, and safeguards built and tested to minimize risk.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0227","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 1","numbered","Clarify the relationship among capabilities, risks and safeguards.","We make clear that safeguards can take a variety of forms, and that reducing risk generally does not require reducing capability.","Safeguards can take many forms, and risk reduction does not generally require reducing model capability.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0228","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 2","numbered","Key changes include that we:","Define how High and Critical capability thresholds relate to underlying risks. High capability thresholds mean capabilities that significantly increase existing risk vectors for severe harm under the relevant threat model.","High capability thresholds are defined as capabilities that significantly increase existing severe-harm risk vectors under the relevant threat model.","none","High capability threshold","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0229","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 2","numbered","Define how High and Critical capability thresholds relate to underlying risks.","Critical capability thresholds mean capabilities that present a meaningful risk of a qualitatively new threat vector for severe harm with no ready precedent under the relevant threat model.","Critical capability thresholds are defined as capabilities presenting a qualitatively new severe-harm threat vector with no precedent.","none","Critical capability threshold","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
