"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register","cosmetic_split"
"OAI-PF-2023-0175","OpenAI","OAI-PF-2023","NONE","2023","Model autonomy","bullet 4","bullet","NONE","Research engineering eval: Model cannot complete long-term research engineering tasks (e.g., autonomously find compute efficiency wins on pretraining, discover and fix bugs that cause performance regressions); 0% success rate","This eval checks the model cannot complete long-term research engineering tasks, requiring 0% success rate.","none","0% success rate","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0176","OpenAI","OAI-PF-2023","NONE","2023","Model autonomy","bullet 5","bullet","NONE","Weights escape eval: Model cannot successfully penetrate any important layers of defense on its own weights (e.g. exploiting a browsing environment, finding a vulnerability in inference code); 0% success rate.","This eval checks the model cannot penetrate defenses protecting its own weights, requiring 0% success rate.","none","0% success rate","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0177","OpenAI","OAI-PF-2023","NONE","2023","Governance","N/A","paragraph","NONE","Beyond our above-detailed processes with regards to evaluations, monitoring, and forecasting, we want to make a set of safety baselines and procedural commitments.","The governance section introduces safety baselines and procedural commitments beyond evaluation, monitoring, and forecasting processes.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0178","OpenAI","OAI-PF-2023","NONE","2023","Governance","N/A","paragraph","NONE","Note that these processes also apply to training runs as we will perform periodic evaluations (e.g., of checkpoints) during model training.","These processes will also apply during training runs through periodic checkpoint evaluations.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0179","OpenAI","OAI-PF-2023","NONE","2023","Safety baselines","N/A","paragraph","NONE","As mentioned in the introduction, OpenAI already has extensive safety processes in place both before and after deployment (e.g., system cards, red-teaming, refusals, jailbreak monitoring, etc.).","OpenAI already maintains extensive pre- and post-deployment safety processes such as system cards, red-teaming, refusals, and jailbreak monitoring.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0180","OpenAI","OAI-PF-2023","NONE","2023","Safety baselines","N/A","paragraph","NONE","We now augment these processes with three safety baselines.","Three additional safety baselines are now added to existing processes.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0181","OpenAI","OAI-PF-2023","NONE","2023","Asset Protection","N/A","paragraph","NONE","If we reach (or are forecasted to reach) at least “high” pre-mitigation risk in any of the considered categories: we will ensure that our security is hardened in a way that is designed to prevent our mitigations and controls from being circumvented via exfiltration (by the time we hit “high” pre-mitigation risk).","Reaching or forecasting at least 'high' pre-mitigation risk in any category triggers hardened security designed to prevent circumvention via exfiltration.","mandatory","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0182","OpenAI","OAI-PF-2023","NONE","2023","Asset Protection","N/A","paragraph","NONE","This is defined as establishing network and compute security controls designed to help prevent the captured risk from being exploited or exfiltrated, as assessed and implemented by the Security team.","This means establishing network and compute security controls to prevent exploitation or exfiltration of the captured risk, assessed and implemented by the Security team.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0183","OpenAI","OAI-PF-2023","NONE","2023","Asset Protection","bullet 1","bullet","This might require:","increasing compartmentalization, including immediately restricting access to a limited nameset of people, restricting access to critical know-how such as algorithmic secrets or model weights, and including a strict approval process for access during this period","Possible measures include increasing compartmentalization, limiting access to few people, restricting access to critical know-how, and applying a strict approval process.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0184","OpenAI","OAI-PF-2023","NONE","2023","Asset Protection","bullet 2","bullet","This might require:","deploying only into restricted environments (i.e., ensuring the model is only available for inference in restricted environments) with strong technical controls that allow us to moderate the model’s capabilities","Possible measure: deploy the model only into restricted inference environments with strong technical controls.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0185","OpenAI","OAI-PF-2023","NONE","2023","Asset Protection","bullet 3","bullet","This might require:","increasing the prioritization of information security controls.","Possible measure: prioritize information security controls more highly.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0186","OpenAI","OAI-PF-2023","NONE","2023","Restricting deployment","N/A","paragraph","NONE","Only models with a post-mitigation score of ""medium"" or below can be deployed.","Deployment is limited to models with a post-mitigation score of medium or lower.","mandatory","medium","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0187","OpenAI","OAI-PF-2023","NONE","2023","Restricting deployment","N/A","paragraph","NONE","In other words, if we reach (or are forecasted to reach) at least “high” pre-mitigation risk in any of the considered categories, we will not continue with deployment of that model (by the time we hit “high” pre-mitigation risk) until there are reasonably mitigations in place for the relevant post-mitigation risk level to be back at most to “medium” level.","If pre-mitigation risk reaches or is forecast to reach 'high' in any category, deployment halts until mitigations bring post-mitigation risk back to at most 'medium'.","mandatory","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0188","OpenAI","OAI-PF-2023","NONE","2023","Restricting deployment","N/A","paragraph","NONE","(Note that a potentially effective mitigation in this context could be restricting deployment to trusted parties.)","One possible effective mitigation is restricting deployment to trusted parties.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0189","OpenAI","OAI-PF-2023","NONE","2023","Restricting development","N/A","paragraph","NONE","Only models with a post-mitigation score of ""high"" or below can be developed further.","Further development is limited to models with a post-mitigation score of high or lower.","mandatory","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0190","OpenAI","OAI-PF-2023","NONE","2023","Restricting development","N/A","paragraph","NONE","In other words, if we reach (or are forecasted to reach) “critical” pre-mitigation risk along any risk category, we commit to ensuring there are sufficient mitigations in place for that model (by the time we reach that risk level in our capability development, let alone deployment) for the overall post-mitigation risk to be back at most to “high” level.","Reaching or forecasting 'critical' pre-mitigation risk triggers a commitment to sufficient mitigations bringing post-mitigation risk back to at most 'high'.","mandatory","critical","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0191","OpenAI","OAI-PF-2023","NONE","2023","Restricting development","N/A","paragraph","NONE","Note that this should not preclude safety-enhancing development.","This restriction does not prevent safety-enhancing development from continuing.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0192","OpenAI","OAI-PF-2023","NONE","2023","Restricting development","N/A","paragraph","NONE","We would also focus our efforts as a company towards solving these safety challenges and only continue with capabilities-enhancing development if we can reasonably assure ourselves (via the operationalization processes) that it is safe to do so.","The company would focus on solving safety challenges and only continue capabilities development if it can reasonably assure itself, via operationalization processes, that doing so is safe.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0193","OpenAI","OAI-PF-2023","NONE","2023","Restricting development","N/A","paragraph","NONE","Additionally, to protect against “critical” pre-mitigation risk, we need dependable evidence that the model is sufficiently aligned that it does not initiate “critical”-risk-level tasks unless explicitly instructed to do so.","Protecting against critical pre-mitigation risk requires dependable evidence the model won't initiate critical-risk tasks unless explicitly instructed.","mandatory","critical","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0194","OpenAI","OAI-PF-2023","NONE","2023","Operations","N/A","paragraph","NONE","We also establish an operational structure to oversee our procedural commitments.","An operational structure is established to oversee the procedural commitments.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0195","OpenAI","OAI-PF-2023","NONE","2023","Operations","N/A","paragraph","NONE","These commitments aim to make sure that: (1) there is a dedicated team “on the ground” focused on preparedness research and monitoring (Preparedness team), (2) there is an advisory group (Safety Advisory Group) that has a sufficient diversity of perspectives and technical expertise to provide nuanced input and recommendations, and (3) there is a final decision-maker (OpenAI Leadership, with the option for the OpenAI Board of Directors to overrule).","The commitments establish a Preparedness team, a Safety Advisory Group, and a final decision-maker in OpenAI Leadership, overrulable by the Board.","aspirational","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0196","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The Preparedness team conducts research, evaluations, monitoring, forecasting, and continuous updating of the Scorecard with input from teams that have relevant domain expertise.","The Preparedness team performs research, evaluations, monitoring, forecasting, and Scorecard updates with input from relevant domain experts.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0197","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The Safety Advisory Group (SAG), including the SAG Chair, provides a diversity of perspectives to evaluate the strength of evidence related to catastrophic risk and recommend appropriate actions.","The SAG, including its Chair, evaluates evidence of catastrophic risk and recommends appropriate actions.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0198","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The SAG will strive to recommend mitigations that are as targeted and non-disruptive as possible while not compromising safety.","The SAG aims to recommend mitigations that are targeted and minimally disruptive without compromising safety.","aspirational","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0199","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","In particular, we recognize that pausing deployment or development would be the last resort (but potentially necessary) option in these circumstances","Pausing deployment or development is recognized as a last-resort but potentially necessary option.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0200","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","bullet 1","bullet","NONE","The members of the SAG and the SAG Chair are appointed by the OpenAI Leadership. This will be done in consultation with the BoD, as is common for important roles in general.","OpenAI Leadership appoints SAG members and the SAG Chair, in consultation with the Board.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0201","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","bullet 2","bullet","NONE","SAG membership will rotate yearly. OpenAI leadership might choose to re-appoint someone from previous years to ensure there is continuity of knowledge and experience, while still ensuring that fresh and timely perspectives are present in the group.","SAG membership rotates annually, though leadership may re-appoint prior members for continuity while keeping fresh perspectives.","mandatory","yearly","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0202","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","bullet 3","bullet","NONE","The SAG Chair makes any final decisions needed for the SAG. This role is expected to rotate, as appointed by OpenAI leadership.","The SAG Chair makes final SAG decisions, and this role is expected to rotate as appointed by leadership.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0203","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The OpenAI Leadership, i.e., the CEO or a person designated by them, serves as the default decision-maker on all decisions","OpenAI Leadership, meaning the CEO or their designee, is the default decision-maker for all decisions.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0204","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The OpenAI Board of Directors (BoD), as the ultimate governing body of OpenAI, will oversee OpenAI Leadership’s implementation and decision-making pursuant to this Preparedness Framework.","The Board of Directors, as the ultimate governing body, will oversee Leadership's implementation of the Framework.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0205","OpenAI","OAI-PF-2023","NONE","2023","Parties in the Preparedness Framework operationalization process","N/A","paragraph","NONE","The BoD may review certain decisions taken and will receive appropriate documentation (i.e., without needing to proactively ask) to ensure the BOD is fully informed and able to fulfill its oversight role","The Board may review decisions and automatically receives documentation to stay informed and fulfill its oversight role.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0206","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","The Preparedness team is responsible for:","This introduces a list of Preparedness team responsibilities.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0207","OpenAI","OAI-PF-2023","NONE","2023","Process","bullet 1","bullet","The Preparedness team is responsible for:","maintaining and updating the Scorecard, including designing and running evaluations to provide Scorecard inputs and collecting relevant information on monitored misuse, red-teaming, and intelligence","Responsibility: maintain and update the Scorecard, run evaluations, and collect information on misuse, red-teaming, and intelligence.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0208","OpenAI","OAI-PF-2023","NONE","2023","Process","bullet 2","bullet","The Preparedness team is responsible for:","monitoring for unknown unknowns and making the case for inclusion in the Preparedness Framework of any new risk categories as they emerge","Responsibility: monitor for unknown unknowns and propose adding new risk categories as they arise.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0209","OpenAI","OAI-PF-2023","NONE","2023","Process","bullet 3","bullet","The Preparedness team is responsible for:","ensuring the risk level distinctions in the Tracked Risk Categories section are appropriate given developments in frontier AI models, and suggesting updates to these levels if needed","Responsibility: ensure risk level distinctions remain appropriate given AI developments and suggest updates as needed.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0210","OpenAI","OAI-PF-2023","NONE","2023","Process","bullet 4","bullet","The Preparedness team is responsible for:","forecasting potential changes to catastrophic risk levels, and summarizing evidence for an “early warning” / “heads up” as needed","Responsibility: forecast potential catastrophic risk changes and summarize evidence for early warnings as needed.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0211","OpenAI","OAI-PF-2023","NONE","2023","Process","bullet 5","bullet","The Preparedness team is responsible for:","providing a monthly report (sent to the SAG, Leadership and BoD) synthesizing the above with any potential protective actions (the SAG Chair, OpenAI Leadership, and/or BoD can adjust this cadence as needed","Responsibility: provide a monthly report to SAG, Leadership, and Board synthesizing findings and protective actions; cadence adjustable by SAG Chair, Leadership, or Board.","mandatory","monthly","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0212","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","If the Preparedness or any other team determines that any changes to the Preparedness Framework are necessary, it will include a case for this change in its report.","If any team determines changes to the Framework are necessary, it will include a case for the change in its report.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0213","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","The case will consist of the suggested new version of the relevant parts of the Preparedness Framework along with a summary of evidence supporting the change (and evidence against).","The case for change includes a proposed revised text plus a summary of supporting and opposing evidence.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0214","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","This case is then sent to SAG and processed according to the standard decision-making process described below.","The case is sent to the SAG and processed via the standard decision-making process.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0215","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","Fast-track: In the rare case that a severe risk rapidly develops (e.g., there is a change in our understanding of model safety that requires urgent response), the Preparedness team can request a fast track for the SAG to process the report urgently.","In rare rapidly-developing severe risk cases, the Preparedness team can request an urgent fast-track SAG process.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0216","OpenAI","OAI-PF-2023","NONE","2023","Process","N/A","paragraph","NONE","The SAG Chair should also coordinate with OpenAI Leadership for immediate reaction as needed to address the risk","The SAG Chair should coordinate with Leadership for immediate reaction to address the risk as needed.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0217","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","The SAG will be responsible for assessing the merits of each case submitted to them.","The SAG assesses the merits of each submitted case.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0218","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","Then, the SAG Chair will forward the case to the OpenAI Leadership (sharing also with the BoD and Preparedness) and include a draft of possible next steps (e.g., approving a change to the Scorecard or Preparedness Framework; requesting changes to other internal and external processes as needed; highlighting a need to accelerate security procedures based on a forecasted increase in risk levels) as well as rationale.","The SAG Chair forwards the case to Leadership, shares with the Board and Preparedness team, and includes draft next steps and rationale.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0219","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","The OpenAI Leadership will make the final decision and be responsible for overseeing any mitigations (with SAG’s assistance, if requested).","OpenAI Leadership makes the final decision and oversees mitigations, with optional SAG assistance.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0220","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","The BoD will be given visibility into processes, and can review decisions and otherwise require reports and information from OpenAI Leadership as necessary to fulfill the BoD’s oversight role.","The Board has visibility into processes and can review decisions and request reports as needed for oversight.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0221","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","Where necessary, the BoD may reverse a decision and/or mandate a revised course of action","The Board may reverse a decision or mandate a revised course of action where necessary.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0222","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","(For the avoidance of doubt, Leadership can also make decisions without the SAG’s participation, i.e., the SAG does not have the ability to “filibuster”)","Leadership can make decisions without SAG participation; SAG cannot block or delay decisions.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0223","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","Internal visibility: The Preparedness Framework, reports and decisions will be documented and visible to the BoD and within OpenAI (with redactions as needed given internal compartmentalization of research work).","The Framework, reports, and decisions are documented and visible to the Board and within OpenAI, with redactions as needed.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0224","OpenAI","OAI-PF-2023","NONE","2023","Decision process","N/A","paragraph","NONE","This also includes any audit trails created from the below.","Visibility also extends to audit trails created from subsequent processes.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0225","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","Audits: Scorecard evaluations (and corresponding mitigations) will be audited by qualified, independent third-parties to ensure accurate reporting of results, either by reproducing findings or by reviewing methodology to ensure soundness, at a cadence specified by the SAG and/or upon the request of OpenAI Leadership or the BoD.","Scorecard evaluations and mitigations will be audited by independent third parties, at cadence set by the SAG or upon request of Leadership or the Board.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0226","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","External access: We will also continue to enable external research and government access for model releases to increase the depth of red-teaming and testing of frontier model capabilities","External research and government access will continue to be enabled for model releases to deepen red-teaming and testing.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0227","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","Safety drills: A critical part of this process is to be prepared if fast-moving emergency scenarios arise, including what default organizational response might look like (including how to stress-test against the pressures of our business or our culture).","Safety drills prepare the organization for fast-moving emergencies and define default responses, including stress-testing against business or cultural pressures.","none","NONE","NONE","true","OAI-PF-2023_v2","OAI-PF-2023-0227","NONE","Safety drills: A critical part of this process is to be prepared if fast-moving emergency scenarios arise, including what default organizational response might look like (including how to stress-test against the pressures of our business or our culture).","none","false"
"OAI-PF-2023-0228","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","While the Preparedness team and SAG will of course work hard on forecasting and preparing for risks, safety drills can help the organization build “muscle memory” by practicing and coming up with the right “default” responses for some of the foreseeable scenarios.","Beyond forecasting efforts, safety drills build organizational muscle memory for foreseeable emergency scenarios.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0229","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","Therefore, the SAG will call for safety drills at a recommended minimum yearly basis","The SAG will call for safety drills at least annually as a recommended minimum.","mandatory","yearly","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0230","OpenAI","OAI-PF-2023","NONE","2023","Accountability","N/A","paragraph","NONE","For each of these accountability measures, decision-making will follow the standard process (i.e., SAG chair synthesizes final recommendation, which OpenAI leadership makes a final decision on, that the BoD can overrule if needed).","Accountability measures follow the standard decision process: SAG Chair recommends, Leadership decides, Board can overrule.","mandatory","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0231","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The Preparedness team monthly report updates the Scorecard pre-mitigation risk level in persuasion to “high” for a model that has just been trained.","A monthly Preparedness report updates the persuasion pre-mitigation risk level to 'high' for a newly trained model.","none","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0232","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","This report includes a case with evidence from evaluations.","The report includes a case supported by evaluation evidence.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0233","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The SAG Chair accepts the evidence supporting this new risk level, which would trigger two safety baselines: (1) to not continue with the deployment of the pre-mitigated model until mitigations are in place to ensure the post-mitigation risk will be at most “medium,” and (2) to ensure security measures are in place to prevent exfiltration by relevant actors; in this case, that would likely include foreign disinformation groups.","The SAG Chair accepts the evidence, triggering deployment restriction until post-mitigation risk reaches medium, and exfiltration security measures against relevant actors like foreign disinformation groups.","conditional","medium","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0234","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The Preparedness team consults with relevant teams about the recommended mitigations and puts together a final set of suggestions for how to ensure the model is back at “medium” risk, which the SAG agrees with.","The Preparedness team consults on mitigations and finalizes suggestions to bring risk back to medium, which the SAG approves.","none","medium","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0235","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The SAG Chair escalates to OpenAI leadership for a final decision.","The SAG Chair escalates the matter to OpenAI leadership for final decision.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0236","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","All documentation is sent to both OpenAI Leadership and the BoD for visibility and potential review","Documentation is sent to both Leadership and the Board for visibility and potential review.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0237","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","OpenAI Leadership agrees that the new pre-mitigation level for persuasion would be “high,” and agrees with the SAG plan to ensure sufficient mitigations are in place.","OpenAI Leadership confirms the 'high' pre-mitigation level and agrees with the SAG's mitigation plan.","none","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0238","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The BoD does not overrule the decision.","The Board does not overrule the leadership decision.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0239","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The SAG works with the Preparedness and Security teams to ensure baseline safety measures are in place","The SAG collaborates with Preparedness and Security teams to implement baseline safety measures.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0240","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","The Preparedness team continues regular evaluations of both the pre-mitigation and post-mitigation risk and determines that while the pre-mitigation risk is “high”, the mitigations are sufficient to put the post-mitigation risk at “medium.”","Ongoing evaluations confirm pre-mitigation risk remains high while mitigations bring post-mitigation risk down to medium.","none","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0241","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 1: “High” risk in persuasion","N/A","paragraph","NONE","This holds true through the rest of the development process, and is validated by a requested third-party audit (assuming qualified and effective auditors can be found), before the model is greenlit for deployment.","The mitigated risk level holds through development, validated by a requested third-party audit, before deployment approval.","conditional","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0242","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The Preparedness team discovers a new, much more effective prompting technique.","The Preparedness team discovers a significantly more effective prompting technique.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0243","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","Based on updated scaling estimates using this technique, the risk level for cybersecurity is projected to hit “critical” levels within six months, once a new model finishes training.","Updated scaling estimates project cybersecurity risk will reach 'critical' within six months when a new model finishes training.","none","critical; six months","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0244","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The Preparedness team includes this forecast in their report and calls for a fast-track given the severity and rapid development involved","The Preparedness team includes the forecast in its report and requests a fast-track given the severity and speed involved.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0245","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The SAG agrees with the evidence supporting this new risk level and the CEO agrees.","Both the SAG and the CEO agree with the evidence for the new risk level.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
